,Date,Phase (degrees),Distance (M),Declination (degrees),Azimuth (degrees),Altitude (degrees)
1945,2/2/10,81,372817254.4,-7.240361835,12.8385256,-51.6097632
1946,2/3/10,72,379099143.9,-12.88140607,352.7889972,-57.70890357
1947,2/4/10,61,385375773.7,-17.73554806,328.7647084,-59.64793964
1948,2/5/10,51,391218055.2,-21.60590941,305.9966279,-57.12367247
1949,2/6/10,41,396306897.3,-24.34821217,288.4122239,-51.31045065
1950,2/7/10,31,400440660.7,-25.87274513,275.7726037,-43.62776849
1951,2/8/10,22,403526310.4,-26.15156447,266.488792,-34.97035344
1952,2/9/10,15,405560224.1,-25.22266972,259.2768772,-25.79413088
1953,2/10/10,9,406603879.3,-23.18427201,253.3049423,-16.32372354
1954,2/11/10,4,406757520.9,-20.1791338,248.0308887,-6.595395448
1955,2/12/10,1,406135396.1,-16.37519176,243.0634288,3.296250364
1956,2/13/10,0,404844019.6,-11.949375,238.0672,12.94398457
1957,2/14/10,1,402966917.1,-7.078126223,232.6853388,22.69411804
1958,2/15/10,3,400556893.3,-1.934753687,226.4502367,32.34078183
1959,2/16/10,7,397637528.9,3.307715593,218.644396,41.69905967
1960,2/17/10,13,394213596,8.469545344,208.0680393,50.42634755
1961,2/18/10,20,390289901.2,13.35431538,192.7911191,57.8173943
1962,2/19/10,29,385895250.2,17.73785871,170.878028,62.50086185
1963,2/20/10,38,381109093.5,21.36066927,144.4652767,62.69809722
1964,2/21/10,49,376085351.4,23.93278782,121.1017676,57.97696118
1965,2/22/10,60,371067774.5,25.16318721,104.4459757,49.7171451
1966,2/23/10,70,366390083,24.81929685,92.97240531,39.34843299
1967,2/24/10,80,362453848.9,22.80080004,84.58297274,27.70577448
1968,2/25/10,89,359680846.3,19.18989897,77.8899201,15.27138434
1969,2/26/10,95,358443319.2,14.24804332,72.02291054,2.532869575
1970,2/27/10,99,358986446.3,8.365076025,66.35045209,-10.85124876
1971,2/28/10,100,361366062.2,1.991024661,60.27281315,-23.8548882
1972,3/1/10,98,365424624.5,-4.424075168,53.0148663,-36.39795177
1973,3/2/10,93,370814340.7,-10.47206212,43.30528793,-48.04239979
1974,3/3/10,86,377058368.4,-15.81015938,28.83426175,-58.06953756
1975,3/4/10,77,383628418.5,-20.17116673,6.207682321,-65.06756498
1976,3/5/10,68,390016648.4,-23.36728888,336.0978454,-66.89290571
1977,3/6/10,58,395788883.8,-25.29242954,309.3388034,-63.05903174
1978,3/7/10,48,400615096.7,-25.92236627,291.7447005,-55.76293145
1979,3/8/10,38,404280794.8,-25.30816016,280.6251799,-46.9297688
1980,3/9/10,29,406683643.3,-23.56002792,273.0663461,-37.42971332
1981,3/10/10,21,407820925.5,-20.82511068,267.4468216,-27.60168751
1982,3/11/10,14,407770768.2,-17.2665973,262.9003199,-17.57459926
1983,3/12/10,8,406670337.7,-13.05010267,258.9193578,-7.366470873
1984,3/13/10,4,404692328.5,-8.338747539,255.1558416,3.137685388
1985,3/14/10,1,402021626,-3.295066175,251.3121116,13.39310708
1986,3/15/10,0,398834756,1.913013577,247.0575868,23.85515458
1987,3/16/10,1,395283792.7,7.104348143,241.9234975,34.33544637
1988,3/17/10,4,391487685.6,12.0765818,235.1075971,44.67220345
1989,3/18/10,9,387532329,16.59986335,225.0431357,54.52520213
1990,3/19/10,16,383480663.4,20.4156359,208.5556465,63.06103298
1991,3/20/10,24,379390300.1,23.2463906,181.2869495,68.25164208
1992,3/21/10,34,375336649.1,24.82341534,147.9763627,67.22968868
1993,3/22/10,44,371435908.2,24.93406942,123.3256499,60.29902059
1994,3/23/10,55,367861259.5,23.47563118,108.6254845,50.18550825
1995,3/24/10,66,364845899.7,20.49025661,99.3925919,38.53859795
1996,3/25/10,77,362666808.4,16.16323874,92.88123595,26.06444586
1997,3/26/10,86,361608001.6,10.79111575,87.72061138,13.13094563
1998,3/27/10,93,361907169,4.740516078,83.14817539,0.351507709
1999,3/28/10,98,363698446.8,-1.587972667,78.62861872,-13.35864963
2000,3/29/10,100,366968146,-7.789095155,73.63963681,-26.36454218
2001,3/30/10,99,371538591.4,-13.47884225,67.46490674,-38.89894165
2002,3/31/10,95,377085920.1,-18.31955892,58.83707324,-50.61617217
2003,4/1/10,90,383184979.1,-22.04465572,45.1794372,-60.89482482
2004,4/2/10,82,389367529.2,-24.4807739,21.81491389,-68.31101691
2005,4/3/10,74,395178357.9,-25.56143122,348.1153447,-70.23943203
2006,4/4/10,64,400220107.8,-25.32408044,319.0203507,-65.92138643
2007,4/5/10,55,404182744.2,-23.88758229,301.5509124,-58.11610579
2008,4/6/10,45,406858950.1,-21.41769794,291.1943512,-48.93527286
2009,4/7/10,36,408148132.3,-18.09435327,284.3887507,-39.1888422
2010,4/8/10,27,408052032.3,-14.09079525,279.4088325,-29.15073515
2011,4/9/10,19,406664102.9,-9.566762077,275.3956046,-18.9061344
2012,4/10/10,12,404154043.1,-4.672427518,271.8624023,-8.473637708
2013,4/11/10,7,400748396.7,0.441341927,268.4771967,2.413913506
2014,4/12/10,3,396707633.3,5.61001416,264.9496225,13.01452677
2015,4/13/10,1,392301731.7,10.64243647,260.9427877,23.93488509
2016,4/14/10,0,387785867.2,15.31086316,255.9540175,34.94526615
2017,4/15/10,2,383379617.3,19.34853318,249.0736127,45.85713882
2018,4/16/10,6,379253760.7,22.46164551,238.4079172,56.25811675
2019,4/17/10,12,375527003,24.36270903,219.8636394,65.08563766
2020,4/18/10,20,372274092.6,24.82479578,188.3248037,69.67036116
2021,4/19/10,30,369543619.3,23.73941747,153.4539149,66.93278036
2022,4/20/10,41,367380062.9,21.14815199,130.9790681,58.52508386
2023,4/21/10,52,365843960.5,17.23049313,118.2139227,47.57534804
2024,4/22/10,63,365022669.4,12.26100199,110.1550508,35.53270341
2025,4/23/10,74,365026500.8,6.564487352,104.3378196,22.97707741
2026,4/24/10,83,365969284.1,0.486971334,99.58648048,10.22005817
2027,4/25/10,91,367936460.7,-5.618001156,95.23957733,-1.604505673
2028,4/26/10,96,370949661,-11.39732429,90.81292489,-15.41455364
2029,4/27/10,99,374938177.1,-16.51030093,85.81111589,-27.80983924
2030,4/28/10,100,379726737.2,-20.65055279,79.54012113,-39.6807695
2031,4/29/10,97,385043377.1,-23.57800634,70.79097664,-50.71843376
2032,4/30/10,93,390545146.2,-25.15279645,57.23239542,-60.34011784
2033,5/1/10,87,395854506.3,-25.35515318,35.02771337,-67.25694797
2034,5/2/10,80,400597959.6,-24.27711449,3.951105211,-69.24272985
2035,5/3/10,71,404440915,-22.08722422,335.9653397,-65.52832271
2036,5/4/10,62,407114717.6,-18.98562538,318.0310934,-58.30171618
2037,5/5/10,53,408435526.7,-15.16872306,306.9825521,-49.52026148
2038,5/6/10,43,408315358.1,-10.81193454,299.5647207,-40.02775336
2039,5/7/10,34,406766333.2,-6.068671444,294.047895,-30.13189182
2040,5/8/10,25,403899076.8,-1.079894451,289.5312275,-19.93620718
2041,5/9/10,17,399915297.7,4.010646419,285.4884658,-9.469114729
2042,5/10/10,11,395094135.4,9.038738597,281.5491952,1.592226914
2043,5/11/10,5,389771295.5,13.80252562,277.3774796,12.30522699
2044,5/12/10,2,384311498.3,18.05056594,272.5707203,23.43088201
2045,5/13/10,0,379075005.7,21.48368007,266.5174241,34.63142579
2046,5/14/10,1,374382232.1,23.78224767,258.11804,45.6107295
2047,5/15/10,4,370482466.6,24.66561846,245.2017971,55.74206522
2048,5/16/10,10,367533774.1,23.96956903,223.9041607,63.56789449
2049,5/17/10,18,365599164.9,21.70208692,192.6861937,66.28445197
2050,5/18/10,27,364660979.4,18.04128638,162.8782509,62.17308107
2051,5/19/10,38,364647987.3,13.28106045,143.3750555,53.44132283
2052,5/20/10,49,365467432.3,7.764530976,131.3013028,42.62145281
2053,5/21/10,61,367031887.5,1.838561947,123.0736159,30.93368431
2054,5/22/10,72,369273710.3,-4.164028169,116.765062,18.91934398
2055,5/23/10,81,372144206.1,-9.924940912,111.3618905,6.897859704
2056,5/24/10,89,375599870.5,-15.13736734,106.2428004,-4.741369624
2057,5/25/10,95,379580863,-19.51075825,100.9210585,-16.92247841
2058,5/26/10,99,383989899.4,-22.79022694,94.88632678,-28.2142462
2059,5/27/10,100,388677831.4,-24.78971075,87.45282699,-38.87321574
2060,5/28/10,99,393440581.3,-25.42648382,77.55659321,-48.57418124
2061,5/29/10,96,398027536.8,-24.73658116,63.54920709,-56.73572797
2062,5/30/10,91,402159941.8,-22.85800041,43.65456673,-62.31766251
2063,5/31/10,85,405554685.9,-19.98914046,18.92603416,-63.97267882
2064,6/1/10,77,407949906.4,-16.34402021,355.5176032,-61.28503353
2065,6/2/10,69,409129021.1,-12.12170098,337.9298114,-55.40599601
2066,6/3/10,60,408941732.3,-7.494507789,325.6018663,-47.7097969
2067,6/4/10,50,407320676,-2.611037551,316.6395653,-39.00888379
2068,6/5/10,41,404293752.1,2.391740461,309.6353975,-29.68450419
2069,6/6/10,31,399991230.3,7.371344963,303.7093615,-19.90328567
2070,6/7/10,23,394646725.2,12.16016354,298.2855629,-9.739739631
2071,6/8/10,15,388589951.6,16.546405,292.9257222,1.136779548
2072,6/9/10,8,382228855.4,20.26204787,287.2128154,11.60036
2073,6/10/10,3,376018649.2,22.98999373,280.6420095,22.47541368
2074,6/11/10,0,370417784.5,24.40576584,272.4737862,33.27312998
2075,6/12/10,0,365834695.3,24.25744981,261.5056772,43.50599987
2076,6/13/10,3,362575097.2,22.45483805,245.8544626,52.25999721
2077,6/14/10,8,360803011.6,19.11272345,223.7254147,57.91080396
2078,6/15/10,16,360527703.7,14.5182377,197.2936344,58.54557442
2079,6/16/10,25,361621411.7,9.050431363,173.7563107,53.92171052
2080,6/17/10,36,363861910.8,3.104257749,156.6224397,45.80190649
2081,6/18/10,47,366985317.9,-2.952466148,144.4843875,35.93036385
2082,6/19/10,58,370733845.2,-8.79075252,135.3257049,25.30870251
2083,6/20/10,69,374887671.5,-14.11550016,127.7916511,14.46037109
2084,6/21/10,79,379276819.2,-18.65902334,121.0375775,3.764495905
2085,6/22/10,87,383775860.1,-22.18432908,114.4818185,-6.997211209
2086,6/23/10,93,388287022.3,-24.50339069,107.6434877,-17.28575227
2087,6/24/10,97,392718734,-25.5059664,100.0343565,-26.98201689
2088,6/25/10,100,396966535.6,-25.18358938,91.07678193,-35.91519058
2089,6/26/10,100,400900157.4,-23.63108339,80.05918818,-43.75780504
2090,6/27/10,98,404359688.1,-21.02087661,66.23627182,-50.0193639
2091,6/28/10,94,407160799.6,-17.56298936,49.32954553,-54.04395383
2092,6/29/10,89,409107634.6,-13.4691252,30.4320035,-55.21828875
2093,6/30/10,83,410010849.3,-8.931476749,12.01955433,-53.39879807
2094,7/1/10,75,409708686.4,-4.116875387,356.1474832,-49.05978037
2095,7/2/10,66,408088466,0.827877519,343.2582332,-42.91703608
2096,7/3/10,57,405107763.4,5.763740747,332.7862691,-35.55770873
2097,7/4/10,47,400812625.9,10.54297169,323.9654076,-27.35645982
2098,7/5/10,37,395352619.7,14.99051437,316.134787,-18.53232668
2099,7/6/10,28,388989155,18.88669319,308.7611607,-9.221300951
2100,7/7/10,19,382094371.1,21.95890571,301.3806222,0.875190826
2101,7/8/10,11,375135392.9,23.89597067,293.5254401,10.46618916
2102,7/9/10,5,368639533.8,24.39965533,284.6440905,20.35410889
2103,7/10/10,1,363138252.3,23.2708375,274.0173817,29.89494573
2104,7/11/10,0,359095329.4,20.49289747,260.7244128,38.44034567
2105,7/12/10,2,356833130.3,16.25871432,243.8930782,45.01879798
2106,7/13/10,6,356478894.3,10.9238095,223.6794475,48.43437069
2107,7/14/10,14,357950175.4,4.921108745,202.4111673,47.88070872
2108,7/15/10,23,360985946.5,-1.315046624,183.2929624,43.65619232
2109,7/16/10,33,365211037.9,-7.392627787,167.7205682,36.8830523
2110,7/17/10,44,370211651.9,-12.97575178,155.2538883,28.68089668
2111,7/18/10,56,375599731.1,-17.78234034,144.9304945,19.81984637
2112,7/19/10,66,381054338.4,-21.58028733,135.9060661,10.77731965
2113,7/20/10,76,386337296.3,-24.1922317,127.544767,1.993675018
2114,7/21/10,84,391288658.6,-25.51060009,119.358676,-6.98275426
2115,7/22/10,91,395808877.1,-25.51442606,110.9394092,-15.33718638
2116,7/23/10,96,399834906.7,-24.27406352,101.910828,-23.04661728
2117,7/24/10,99,403316694.7,-21.93588491,91.91057044,-29.96345936
2118,7/25/10,100,406197674.8,-18.69232177,80.61587592,-35.83555058
2119,7/26/10,99,408402924.4,-14.75046106,67.83963823,-40.35756612
2120,7/27/10,97,409835263.9,-10.30954108,53.69792962,-43.20953893
2121,7/28/10,93,410380097.7,-5.550377301,38.741598,-44.14815035
2122,7/29/10,87,409917361.7,-0.63485156,23.84188694,-43.11357818
2123,7/30/10,80,408339182.8,4.287660602,9.805772192,-40.26229864
2124,7/31/10,72,405571265.7,9.069409858,357.048713,-35.88955347
2125,8/1/10,63,401596090,13.55061652,345.5710992,-30.3148077
2126,8/2/10,53,396475969.3,17.54498057,335.1207458,-23.81106912
2127,8/3/10,43,390373461.9,20.82847048,325.3445868,-16.59128425
2128,8/4/10,33,383565303.9,23.13953479,315.8639563,-8.828921951
2129,8/5/10,23,376445543.6,24.20236009,306.2910364,-0.110223032
2130,8/6/10,14,369510424.9,23.78089535,296.2169172,7.716589785
2131,8/7/10,7,363319236.6,21.75304957,285.1954507,15.8320131
2132,8/8/10,2,358428097.9,18.17076613,272.7531136,23.42457604
2133,8/9/10,0,355303854.9,13.27084825,258.4820071,29.88522979
2134,8/10/10,1,354237733.4,7.432347909,242.2866723,34.51455101
2135,8/11/10,5,355287309.9,1.106888492,224.7233463,36.69455274
2136,8/12/10,12,358269649.6,-5.247828523,207.0244137,36.17720347
2137,8/13/10,20,362808677,-11.21469188,190.4837445,33.23506875
2138,8/14/10,30,368417831.5,-16.44178337,175.7750551,28.48952502
2139,8/15/10,41,374588747.9,-20.65212286,162.8883732,22.60838722
2140,8/16/10,52,380861894.6,-23.64884532,151.4589532,16.13016281
2141,8/17/10,62,386868928.9,-25.32188972,141.0423137,9.441308175
2142,8/18/10,72,392347639.6,-25.65355347,131.2315392,2.886837086
2143,8/19/10,80,397135955.8,-24.71456988,121.682443,-2.415238777
2144,8/20/10,87,401153347.3,-22.645895,112.1069891,-10.01513115
2145,8/21/10,93,404375849.9,-19.63087869,102.2633409,-15.70255882
2146,8/22/10,97,406810673.7,-15.86809039,91.95415388,-20.78212953
2147,8/23/10,99,408472831.2,-11.55250917,81.03740105,-25.10753465
2148,8/24/10,100,409367930.1,-6.866745936,69.4496436,-28.52513592
2149,8/25/10,99,409481550.4,-1.980066758,57.23330725,-30.88869727
2150,8/26/10,96,408777293,2.947654043,44.54881608,-32.08326321
2151,8/27/10,91,407202910.8,7.759073567,31.64910906,-32.05035194
2152,8/28/10,85,404703683.6,12.29088267,18.81244811,-30.80216219
2153,8/29/10,77,401242237.2,16.36493094,6.261502077,-28.41643858
2154,8/30/10,68,396822437.8,19.78130375,354.1089449,-25.0155542
2155,8/31/10,58,391514331.7,22.31787215,342.3471406,-20.74261688
2156,9/1/10,48,385478038.9,23.74293804,330.8693902,-15.74642058
2157,9/2/10,37,378980716.9,23.84636045,319.5006223,-10.18021255
2158,9/3/10,27,372401401.6,22.48642633,308.0234456,-2.732420382
2159,9/4/10,18,366215751.5,19.63713915,296.1986396,2.229087733
2160,9/5/10,9,360954424,15.41531475,283.7871477,8.149242996
2161,9/6/10,4,357132994.4,10.0770862,270.5855121,13.80429215
2162,9/7/10,1,355163484.1,3.989072543,256.4863078,18.69858032
2163,9/8/10,1,355269859.4,-2.414186288,241.5578092,22.42482247
2164,9/9/10,4,357436794.4,-8.677276233,226.0987142,24.67730274
2165,9/10/10,9,361412631.9,-14.36905118,210.5965207,25.33147948
2166,9/11/10,17,366764486.4,-19.1212886,195.5694078,24.47767168
2167,9/12/10,26,372964626.4,-22.65884029,181.3883504,22.3708025
2168,9/13/10,36,379477622.5,-24.82047954,168.1987497,19.3338989
2169,9/14/10,47,385828408.6,-25.5668519,155.9553078,15.67567007
2170,9/15/10,57,391642267.6,-24.96961141,144.5022553,11.64917963
2171,9/16/10,67,396659531.1,-23.181515,133.6415578,7.457695733
2172,9/17/10,75,400731155.1,-20.39788638,123.1729679,3.287259061
2173,9/18/10,83,403802315,-16.8236737,112.912043,-0.473831834
2174,9/19/10,89,405889799.4,-12.65412574,102.6962383,-4.759855958
2175,9/20/10,94,407056827.7,-8.068746743,92.38646388,-9.055218071
2176,9/21/10,98,407388423.2,-3.233996672,81.8679862,-12.58319605
2177,9/22/10,100,406970097.3,1.689882101,71.05264802,-15.7169671
2178,9/23/10,100,405871234.3,6.540980097,59.88244735,-18.3698621
2179,9/24/10,98,404136000.4,11.14846333,48.33357075,-20.45572674
2180,9/25/10,94,401782299,15.32717486,36.41847649,-21.89459488
2181,9/26/10,89,398809329,18.8758549,24.18329736,-22.6195375
2182,9/27/10,81,395213677,21.58184575,11.69871985,-22.58306429
2183,9/28/10,73,391011191.2,23.23572815,359.0448495,-21.7616333
2184,9/29/10,63,386262757,23.65731611,346.2935966,-20.15775461
2185,9/30/10,53,381098818.2,22.72850757,333.4936582,-17.80046508
2186,10/1/10,42,375738081.7,20.42190953,320.6620003,-14.74615987
2187,10/2/10,31,370493438.5,16.81433489,307.783542,-11.08162677
2188,10/3/10,21,365758205.4,12.08338575,294.8176846,-6.870368619
2189,10/4/10,12,361967357.8,6.494470323,281.710333,-1.431520033
2190,10/5/10,5,359534798,0.385542541,268.409933,2.40292608
2191,10/6/10,1,358776377.7,-5.850139187,254.8862677,6.721588743
2192,10/7/10,0,359839643,-11.78827583,241.1493365,10.7586442
2193,10/8/10,2,362664056.8,-17.00929681,227.262674,14.20834394
2194,10/9/10,7,366986676.3,-21.14522346,213.3441965,16.88098672
2195,10/10/10,13,372390778,-23.93025936,199.5486897,18.67454659
2196,10/11/10,21,378379073,-25.23990883,186.0358297,19.57346779
2197,10/12/10,31,384448734.3,-25.10005017,172.9358274,19.62704379
2198,10/13/10,40,390151585.5,-23.65794553,160.3265332,18.92411316
2199,10/14/10,50,395132484.8,-21.12882483,148.227741,17.56796032
2200,10/15/10,60,399146776.3,-17.74402189,136.6096165,15.65900782
2201,10/16/10,69,402061751.9,-13.71865376,125.407191,13.28530193
2202,10/17/10,77,403846272.3,-9.240964386,114.5344793,10.52705298
2203,10/18/10,85,404553560,-4.476365557,103.8949092,7.456993077
2204,10/19/10,91,404299290.3,0.421517475,93.38763301,4.162551219
2205,10/20/10,95,403237522.8,5.297987791,82.91049847,0.827575123
2206,10/21/10,99,401536145.1,9.98567278,72.36095026,-1.999729341
2207,10/22/10,100,399354197.6,14.29644334,61.63627601,-6.972960195
2208,10/23/10,99,396823691.8,18.01950673,50.63451122,-10.70726069
2209,10/24/10,97,394038916.2,20.92915762,39.25757439,-14.2108677
2210,10/25/10,92,391054695.7,22.80530992,27.41835328,-17.39615545
2211,10/26/10,85,387895447,23.46604713,15.05315809,-20.10580249
2212,10/27/10,77,384573396.1,22.8035661,2.139530293,-22.17110826
2213,10/28/10,68,381113029.5,20.80849181,348.7155544,-23.42369153
2214,10/29/10,57,377577322.3,17.57149243,334.8916613,-23.71396603
2215,10/30/10,46,374089020.9,13.26526281,320.843656,-22.9346995
2216,10/31/10,35,370840777.8,8.121164861,306.7806517,-21.04408436
2217,11/1/10,24,368087873,2.413294981,292.8975545,-18.08084435
2218,11/2/10,15,366120208.8,-3.547116266,279.3318699,-14.16641939
2219,11/3/10,7,365215461.5,-9.413115632,266.1426107,-9.494358254
2220,11/4/10,2,365581923.4,-14.80974211,253.3140674,-2.837107119
2221,11/5/10,0,367305976.3,-19.35838314,240.77537,1.455554295
2222,11/6/10,1,370320674.4,-22.72286024,228.4252815,6.620725205
2223,11/7/10,4,374405743.4,-24.66968132,216.1552155,11.65610288
2224,11/8/10,9,379218615.8,-25.11758596,203.8693854,16.20404667
2225,11/9/10,16,384345493.8,-24.1459024,191.5015384,20.06001802
2226,11/10/10,24,389358403.3,-21.95328002,179.0283971,23.08118828
2227,11/11/10,33,393865351,-18.79173406,166.4769137,25.16735004
2228,11/12/10,43,397547628.9,-14.91066499,153.9220151,26.25781364
2229,11/13/10,52,400182071.9,-10.52796973,141.4721238,26.3282107
2230,11/14/10,62,401650740.6,-5.825570284,129.2445416,25.3872309
2231,11/15/10,71,401940050.7,-0.95932827,117.3379646,23.47223198
2232,11/16/10,79,401131751.8,3.9250524,105.8108865,20.64415117
2233,11/17/10,86,399387322.4,8.675085138,94.6708548,16.98342419
2234,11/18/10,92,396926688.4,13.11666198,83.87375322,12.58784741
2235,11/19/10,96,394001855.5,17.04477272,73.32894516,7.586401257
2236,11/20/10,99,390867929.3,20.22494422,62.90528418,2.211061584
2237,11/21/10,100,387753752.6,22.41166178,52.43547502,-2.500375164
2238,11/22/10,98,384837383.8,23.38663673,41.71855303,-10.00688455
2239,11/23/10,95,382230422.8,23.00868558,30.52354511,-15.98553526
2240,11/24/10,89,379976060.8,21.25348823,18.60211926,-21.62234866
2241,11/25/10,81,378061305.5,18.22125056,5.724112184,-26.59150254
2242,11/26/10,71,376441712.1,14.11014329,351.7529395,-30.52043396
2243,11/27/10,61,375072138.9,9.175144294,336.7602371,-33.02365049
2244,11/28/10,49,373936389.4,3.694867882,321.1194044,-33.77811318
2245,11/29/10,38,373067414,-2.043654239,305.4586822,-32.6216358
2246,11/30/10,27,372552500.5,-7.745208294,290.4319382,-29.61250716
2247,12/1/10,18,372520351,-13.10112074,276.4666055,-25.00253245
2248,12/2/10,10,373111963.5,-17.78997044,263.6763113,-19.15012754
2249,12/3/10,4,374441793.9,-21.49539984,251.9343692,-12.43734419
2250,12/4/10,1,376558885.2,-23.94698088,240.9889637,-4.769915546
2251,12/5/10,0,379418687.7,-24.97585769,230.5441838,2.439560653
2252,12/6/10,2,382873481.3,-24.55808822,220.2983809,9.562313514
2253,12/7/10,5,386683695.2,-22.81574673,209.9569417,16.47644828
2254,12/8/10,11,390546191.1,-19.97208587,199.2387493,22.8327521
2255,12/9/10,18,394131672.4,-16.28841573,187.8917834,28.39186356
2256,12/10/10,26,397123904.2,-12.01435784,175.7320932,32.91671021
2257,12/11/10,35,399253917.9,-7.364289227,162.7119904,36.16737824
2258,12/12/10,44,400326622.5,-2.515841873,148.9960007,37.92271979
2259,12/13/10,53,400238707.8,2.378752873,134.9804388,38.02568489
2260,12/14/10,63,398988084.1,7.175697543,121.1920081,36.42912475
2261,12/15/10,72,396675344.6,11.7213527,108.0980642,33.20808267
2262,12/16/10,80,393496764.5,15.83590953,95.9576761,28.52930917
2263,12/17/10,87,389728661.8,19.30362242,84.79555555,22.60445473
2264,12/18/10,93,385701935.6,21.87713041,74.46268827,15.65931177
2265,12/19/10,98,381767234,23.30462267,64.70850876,7.937370528
2266,12/20/10,100,378253435.9,23.3818969,55.22446665,0.029704123
2267,12/21/10,100,375425225.5,22.01359855,45.65457931,-9.203652596
2268,12/22/10,97,373448888.2,19.25174295,35.58255013,-17.91517299
2269,12/23/10,92,372374929.7,15.28799938,24.51085786,-26.29145574
2270,12/24/10,84,372144031.9,10.40763996,11.86608766,-33.86357592
2271,12/25/10,75,372614674.6,4.934968741,357.1153757,-40.0286242
2272,12/26/10,64,373605107.3,-0.805389719,340.127657,-44.07505367
2273,12/27/10,53,374937515.3,-6.504842214,321.7048336,-45.36925841
2274,12/28/10,42,376474105.4,-11.87104206,303.5641243,-43.68961926
2275,12/29/10,31,378136506.7,-16.62285548,287.2963623,-39.37767303
2276,12/30/10,21,379907059.7,-20.49143159,273.4867033,-33.09651494
2277,12/31/10,13,381812932.9,-23.23653652,261.88631,-25.50429522
2278,1/1/11,7,383898954.5,-24.68010189,251.943467,-17.11414377
2279,1/2/11,2,386196368.2,-24.74544768,243.1042733,-8.298139412
2280,1/3/11,0,388694829.1,-23.47921941,234.8915445,1.056796325
2281,1/4/11,0,391324639.5,-21.03882804,226.8902648,9.658096672
2282,1/5/11,2,393952290.3,-17.65081301,218.7079577,18.25836096
2283,1/6/11,6,396389691.7,-13.56271744,209.9323804,26.43279626
2284,1/7/11,12,398414688.6,-9.008092833,200.0980008,33.93908025
2285,1/8/11,19,399797880.8,-4.190753955,188.6875551,40.4761382
2286,1/9/11,27,400331847.2,0.715267363,175.2383115,45.63601144
2287,1/10/11,36,399858731.4,5.556075207,159.6558496,48.90553421
2288,1/11/11,45,398294102,10.18333422,142.6589921,49.78902943
2289,1/12/11,54,395645238.8,14.43807664,125.7739039,48.05019304
2290,1/13/11,64,392022801.4,18.1362286,110.4748129,43.8514845
2291,1/14/11,73,387643754.9,21.06114689,97.38531541,37.61743765
2292,1/15/11,82,382823498.2,22.97142741,86.34637732,29.80571614
2293,1/16/11,89,377953571.8,23.63255145,76.86259818,20.79760332
2294,1/17/11,95,373463970.2,22.87225145,68.38819805,10.91029233
2295,1/18/11,99,369769954.1,20.64079893,60.40842656,0.703334995
2296,1/19/11,100,367211408.9,17.04430651,52.41607045,-10.65667545
2297,1/20/11,98,365997567.2,12.33163718,43.83980829,-21.62520368
2298,1/21/11,94,366173500.9,6.845457461,33.9373044,-32.22980833
2299,1/22/11,87,367620121.3,0.965097872,21.6710223,-41.90516404
2300,1/23/11,78,370088522.7,-4.937179994,5.729958826,-49.80911701
2301,1/24/11,68,373257315.2,-10.51985061,345.3408398,-54.74964556
2302,1/25/11,57,376795147,-15.48023186,322.3621983,-55.59088581
2303,1/26/11,46,380412499,-19.55667768,301.2447014,-52.26769825
2304,1/27/11,35,383893694.9,-22.53470378,284.6576416,-45.90029195
2305,1/28/11,25,387107036.8,-24.26223254,272.2437455,-37.74243353
2306,1/29/11,17,389996620.3,-24.67013757,262.7206859,-28.62559264
2307,1/30/11,10,392561017.2,-23.7857491,255.012954,-19.02008074
2308,1/31/11,5,394825793.8,-21.72739293,248.3781629,-9.193707841
2309,2/1/11,1,396815506.4,-18.67937457,242.2957428,1.071875888
2310,2/2/11,0,398530607.7,-14.85864226,236.3561557,10.57665979
2311,2/3/11,1,399932713.4,-10.48611393,230.1742607,20.16565202
2312,2/4/11,3,400940596.7,-5.769188615,223.3100709,29.47180868
2313,2/5/11,7,401436840.6,-0.895398581,215.1766543,38.30447272
2314,2/6/11,13,401283303.5,3.96566449,204.9291712,46.37563556
2315,2/7/11,20,400343132.6,8.655122991,191.4158058,53.18435745
2316,2/8/11,28,398506260.5,13.01461808,173.6012244,57.88991724
2317,2/9/11,37,395715250.1,16.87533673,152.1916686,59.41451792
2318,2/10/11,46,391989641.8,20.0494433,130.8793747,57.1506483
2319,2/11/11,56,387445076.2,22.32910134,113.2662497,51.55190467
2320,2/12/11,66,382305240.8,23.49982368,99.94281828,43.57423688
2321,2/13/11,76,376901139.1,23.37275758,89.83475301,33.98754727
2322,2/14/11,84,371653779,21.83161764,81.77688514,23.27190594
2323,2/15/11,92,367035405.5,18.87754065,74.89667166,11.75092128
2324,2/16/11,97,363509033.2,14.65102472,68.54460255,0.079161306
2325,2/17/11,100,361453976.9,9.421501436,62.15580752,-12.93001171
2326,2/18/11,99,361094272.3,3.551688314,55.10076851,-25.41674927
2327,2/19/11,96,362453082.6,-2.548569539,46.48145568,-37.52265853
2328,2/20/11,90,365350189.6,-8.466529286,34.79423018,-48.65600691
2329,2/21/11,82,369443862,-13.82197266,17.54721704,-57.79246411
2330,2/22/11,72,374301632.1,-18.29253324,352.4675412,-63.12923242
2331,2/23/11,62,379477030.4,-21.63194909,323.7109148,-62.82099281
2332,2/24/11,51,384572107.3,-23.68465318,300.6951717,-57.44299065
2333,2/25/11,40,389276619.1,-24.39542304,285.4083067,-49.25236097
2334,2/26/11,30,393383004.9,-23.80773371,275.1820655,-39.81345617
