,Date,Phase (degrees), Distance (M) ,Declination (degrees),Azimuth (degrees),Altitude (degrees)
968,9:57:40 PM,99," 401,108,624 ",-28.40892506,81.54575837,-50.10108711
969,9:57:40 PM,96," 398,500,165 ",-28.3349814,68.83107435,-59.00696736
970,9:57:40 PM,92," 395,456,801 ",-26.8135895,48.02972979,-65.80075846
971,9:57:40 PM,85," 392,000,683 ",-23.90933541,17.8838634,-68.11664339
972,9:57:40 PM,77," 388,155,325 ",-19.78151137,348.8555459,-64.43456353
973,9:57:40 PM,67," 383,969,628 ",-14.64677834,329.478108,-56.46567595
974,9:57:40 PM,57," 379,542,792 ",-8.748532678,317.3511891,-46.31666029
975,9:57:40 PM,45," 375,044,413 ",-2.345619048,309.0618529,-35.02706792
976,9:57:40 PM,34," 370,723,082 ",4.279978013,302.6967176,-23.05177407
977,9:57:40 PM,24," 366,896,985 ",10.80399091,297.2213101,-10.63280992
978,9:57:40 PM,14," 363,922,274 ",16.84107022,291.9790307,2.318323088
979,9:57:40 PM,7," 362,140,818 ",21.94427462,286.4233275,14.83992129
980,9:57:40 PM,2," 361,816,085 ",25.64723036,279.9290197,27.34882537
981,9:57:40 PM,0," 363,073,431 ",27.56459486,271.5719827,39.30786849
982,9:57:40 PM,1," 365,864,476 ",27.52073562,259.7912997,50.11573787
983,9:57:40 PM,4," 369,967,170 ",25.6192157,242.1204255,58.71110406
984,9:57:40 PM,10," 375,021,111 ",22.18905751,216.9106617,63.31073104
985,9:57:40 PM,17," 380,585,054 ",17.65212504,189.2808663,62.40575829
986,9:57:40 PM,25," 386,200,025 ",12.40772052,167.7030965,56.90171864
987,9:57:40 PM,34," 391,443,450 ",6.779860997,153.2469328,48.93402635
988,9:57:40 PM,44," 395,967,674 ",1.014851754,143.3575019,39.88407691
989,9:57:40 PM,54," 399,521,563 ",-4.697563989,136.0267282,30.37694535
990,9:57:40 PM,63," 401,958,233 ",-10.19709449,130.0908703,20.67492971
991,9:57:40 PM,72," 403,231,810 ",-15.32754838,124.8645052,10.89759842
992,9:57:40 PM,80," 403,386,462 ",-19.91647501,119.8912532,1.308517718
993,9:57:40 PM,87," 402,539,674 ",-23.76305444,114.8030082,-8.942940007
994,9:57:40 PM,93," 400,861,390 ",-26.63988902,109.2254347,-18.80844562
995,9:57:40 PM,97," 398,550,218 ",-28.31563562,102.6869561,-28.54804096
996,9:57:40 PM,99," 395,808,912 ",-28.5998819,94.49803052,-37.96425758
997,9:57:40 PM,100," 392,821,591 ",-27.39634295,83.5856012,-46.67232531
998,9:57:40 PM,98," 389,736,046 ",-24.73642584,68.41663896,-53.93706137
999,9:57:40 PM,94," 386,654,890 ",-20.77302516,47.7954099,-58.50013318
1000,9:57:40 PM,88," 383,637,370 ",-15.74239566,23.65312954,-58.92809234
1001,9:57:40 PM,80," 380,712,259 ",-9.9206166,1.521137345,-54.91533571
1002,9:57:40 PM,70," 377,899,513 ",-3.595490813,344.5627447,-47.61165391
1003,9:57:40 PM,59," 375,235,429 ",2.940772604,332.0630067,-38.34548459
1004,9:57:40 PM,48," 372,794,579 ",9.382876035,322.3948193,-27.97860638
1005,9:57:40 PM,36," 370,701,835 ",15.3965871,314.3036679,-17.00737596
1006,9:57:40 PM,26," 369,129,020 ",20.60808122,306.9346315,-5.516398021
1007,9:57:40 PM,16," 368,273,769 ",24.61649001,299.6503167,5.691538585
1008,9:57:40 PM,9," 368,323,473 ",27.04921267,291.8777799,16.67522557
1009,9:57:40 PM,3," 369,411,678 ",27.65945317,282.9897094,27.19415574
1010,9:57:40 PM,1," 371,578,439 ",26.41833327,272.2153865,36.76727034
1011,9:57:40 PM,0," 374,746,360 ",23.52973133,258.6591822,44.78444053
1012,9:57:40 PM,2," 378,719,411 ",19.35139879,241.7023087,50.43205076
1013,9:57:40 PM,7," 383,204,032 ",14.2832313,222.0588485,52.87589927
1014,9:57:40 PM,13," 387,846,578 ",8.687563479,202.3446686,51.8040172
1015,9:57:40 PM,20," 392,276,305 ",2.858580606,185.2218897,47.76282307
1016,9:57:40 PM,28," 396,146,429 ",-2.974115709,171.4756013,41.71199604
1017,9:57:40 PM,37," 399,167,222 ",-8.626204843,160.5250458,34.46093402
1018,9:57:40 PM,47," 401,129,000 ",-13.93494409,151.498623,26.52153579
1019,9:57:40 PM,56," 401,915,634 ",-18.73662604,143.6628114,18.18601902
1020,9:57:40 PM,66," 401,509,429 ",-22.84883957,136.4610736,9.632221354
1021,9:57:40 PM,74," 399,988,409 ",-26.06240833,129.4525208,1.180103971
1022,9:57:40 PM,82," 397,516,524 ",-28.15023428,122.2435977,-7.973621757
1023,9:57:40 PM,89," 394,327,077 ",-28.89926796,114.4266033,-16.69977497
1024,9:57:40 PM,95," 390,699,171 ",-28.1616476,105.5225501,-25.16640064
1025,9:57:40 PM,98," 386,928,177 ",-25.90383216,94.93736195,-33.07390019
1026,9:57:40 PM,100," 383,293,375 ",-22.22613878,81.98711836,-39.93175505
1027,9:57:40 PM,99," 380,026,671 ",-17.34350063,66.15405683,-45.02256483
1028,9:57:40 PM,96," 377,289,092 ",-11.54441317,47.74759516,-47.50364471
1029,9:57:40 PM,90," 375,160,437 ",-5.152164795,28.46637751,-46.79496136
1030,9:57:40 PM,82," 373,645,721 ",1.498692483,10.5600001,-43.00228367
1031,9:57:40 PM,72," 372,696,250 ",8.069959223,355.2277573,-36.81951105
1032,9:57:40 PM,61," 372,240,271 ",14.2169867,342.3727128,-29.06387563
1033,9:57:40 PM,50," 372,213,730 ",19.58431082,331.3357009,-20.39394426
1034,9:57:40 PM,38," 372,583,257 ",23.8126315,321.4123103,-11.28091803
1035,9:57:40 PM,28," 373,355,087 ",26.57219174,312.0009379,-1.161792021
1036,9:57:40 PM,18," 374,568,128 ",27.62740206,302.5954123,7.070977252
1037,9:57:40 PM,11," 376,273,755 ",26.90818726,292.7469625,15.56863076
1038,9:57:40 PM,5," 378,507,462 ",24.53892383,282.0438375,23.34778081
1039,9:57:40 PM,1," 381,260,819 ",20.79824785,270.136195,30.03568519
1040,9:57:40 PM,0," 384,460,960 ",16.03765964,256.8347021,35.24814065
1041,9:57:40 PM,1," 387,963,020 ",10.60808932,242.2774926,38.62364063
1042,9:57:40 PM,4," 391,556,687 ",4.819290215,227.043985,39.92843899
1043,9:57:40 PM,9," 394,985,392 ",-1.070873525,212.0088672,39.16419205
1044,9:57:40 PM,15," 397,973,026 ",-6.849353662,197.9470786,36.57715886
1045,9:57:40 PM,22," 400,253,685 ",-12.33273379,185.2326951,32.54937923
1046,9:57:40 PM,31," 401,599,782 ",-17.34954307,173.8428765,27.46655393
1047,9:57:40 PM,40," 401,846,319 ",-21.72372111,163.5266408,21.64478925
1048,9:57:40 PM,49," 400,909,666 ",-25.26326083,153.9523958,15.32044388
1049,9:57:40 PM,59," 398,800,517 ",-27.75979457,144.7803669,8.677435185
1050,9:57:40 PM,68," 395,629,774 ",-29.00558894,135.6818036,1.985744955
1051,9:57:40 PM,77," 391,606,879 ",-28.82975505,126.3326134,-4.856549666
1052,9:57:40 PM,85," 387,028,631 ",-27.14342606,116.4006031,-12.15152468
1053,9:57:40 PM,92," 382,256,546 ",-23.97273847,105.5401651,-18.71447246
1054,9:57:40 PM,97," 377,682,130 ",-19.46345467,93.41467372,-24.65225473
1055,9:57:40 PM,100," 373,681,841 ",-13.86039998,79.77693745,-29.55189606
1056,9:57:40 PM,100," 370,568,047 ",-7.477964931,64.62841796,-32.93700612
1057,9:57:40 PM,97," 368,546,220 ",-0.674630699,48.3917708,-34.38313476
1058,9:57:40 PM,92," 367,689,958 ",6.165050977,31.89184033,-33.68743901
1059,9:57:40 PM,84," 367,942,382 ",12.64327753,16.01845336,-30.9735453
1060,9:57:40 PM,74," 369,143,232 ",18.36119999,1.328302855,-26.63159745
1061,9:57:40 PM,64," 371,073,452 ",22.93795924,347.9311754,-21.15511079
1062,9:57:40 PM,52," 373,503,574 ",26.04602067,335.6331466,-15.0073463
1063,9:57:40 PM,41," 376,233,315 ",27.46488762,324.1170925,-8.567972866
1064,9:57:40 PM,30," 379,114,609 ",27.13366308,313.0527598,-1.20779025
1065,9:57:40 PM,21," 382,056,474 ",25.16631666,302.1438275,4.234222528
1066,9:57:40 PM,13," 385,014,258 ",21.81250817,291.1447914,9.874989329
1067,9:57:40 PM,7," 387,968,314 ",17.38813694,279.871127,14.94840348
1068,9:57:40 PM,3," 390,899,417 ",12.21444208,268.2123219,19.23461015
1069,9:57:40 PM,0," 393,766,325 ",6.584471521,256.1473938,22.57839244
1070,9:57:40 PM,0," 396,490,598 ",0.753550556,243.7527315,24.86834143
1071,9:57:40 PM,2," 398,951,163 ",-5.056656531,231.1894727,26.04946043
1072,9:57:40 PM,5," 400,989,326 ",-10.64837487,218.6626326,26.13303121
1073,9:57:40 PM,10," 402,422,884 ",-15.83630138,206.3642213,25.19259612
1074,9:57:40 PM,17," 403,066,396 ",-20.43673925,194.4237665,23.34617571
1075,9:57:40 PM,25," 402,754,828 ",-24.25975463,182.8852684,20.7324621
1076,9:57:40 PM,33," 401,368,362 ",-27.10826646,171.7110379,17.490535
1077,9:57:40 PM,43," 398,855,063 ",-28.78874558,160.8004117,13.74784149
1078,9:57:40 PM,52," 395,251,051 ",-29.13556796,150.010475,9.624958302
1079,9:57:40 PM,62," 390,694,573 ",-28.0435414,139.1727543,5.251782405
1080,9:57:40 PM,72," 385,432,584 ",-25.49518388,128.1048835,0.889634488
1081,9:57:40 PM,81," 379,815,453 ",-21.57063653,116.6209313,-2.706705574
1082,9:57:40 PM,89," 374,275,822 ",-16.44043506,104.5452047,-8.743918539
1083,9:57:40 PM,95," 369,288,270 ",-10.35213768,91.73602496,-12.98055767
1084,9:57:40 PM,99," 365,310,517 ",-3.620392836,78.12304129,-16.64912229
1085,9:57:40 PM,100," 362,714,284 ",3.379084382,63.75310873,-19.48688148
1086,9:57:40 PM,98," 361,721,761 ",10.21803647,48.82225713,-21.26818286
1087,9:57:40 PM,93," 362,367,571 ",16.43447231,33.65887516,-21.86540607
1088,9:57:40 PM,86," 364,500,511 ",21.5683938,18.64286646,-21.28826704
1089,9:57:40 PM,77," 367,824,164 ",25.21883445,4.096307775,-19.67644143
1090,9:57:40 PM,67," 371,962,351 ",27.11690448,350.2088796,-17.25112833
1091,9:57:40 PM,56," 376,528,199 ",27.18723931,337.0287182,-14.25598195
1092,9:57:40 PM,45," 381,179,070 ",25.55648276,324.499146,-10.91432299
1093,9:57:40 PM,34," 385,649,445 ",22.49594934,312.5068091,-7.380691326
1094,9:57:40 PM,25," 389,761,194 ",18.3353565,300.9194205,-2.441269481
1095,9:57:40 PM,17," 393,415,851 ",13.39553883,289.6092282,0.084361974
1096,9:57:40 PM,10," 396,574,960 ",7.958099118,278.4650096,3.02730761
1097,9:57:40 PM,5," 399,235,109 ",2.262952013,267.3971525,5.937400636
1098,9:57:40 PM,2," 401,402,775 ",-3.481177554,256.3386118,8.595689774
1099,9:57:40 PM,0," 403,072,979 ",-9.083191054,245.2436251,10.91910071
1100,9:57:40 PM,1," 404,215,103 ",-14.35747853,234.0847626,12.8584467
1101,9:57:40 PM,3," 404,767,495 ",-19.11502728,222.8482545,14.37994562
1102,9:57:40 PM,7," 404,641,266 ",-23.1592446,211.5285273,15.46132336
1103,9:57:40 PM,12," 403,732,339 ",-26.28887181,200.1223026,16.08600734
1104,9:57:40 PM,19," 401,940,399 ",-28.3108561,188.6232283,16.24580645
1105,9:57:40 PM,27," 399,192,231 ",-29.06362829,177.0178627,15.93454961
1106,9:57:40 PM,36," 395,467,215 ",-28.44483708,165.2836933,15.14658142
1107,9:57:40 PM,46," 390,821,917 ",-26.43152166,153.389274,13.87650859
1108,9:57:40 PM,56," 385,411,406 ",-23.08314699,141.2963694,12.12259285
1109,9:57:40 PM,66," 379,502,353 ",-18.52984252,128.9635203,9.889827062
1110,9:57:40 PM,76," 373,472,852 ",-12.95845417,116.3508656,7.204217167
1111,9:57:40 PM,85," 367,792,537 ",-6.608161754,103.4255864,4.137064368
1112,9:57:40 PM,92," 362,977,784 ",0.221667964,90.16799794,0.89047855
1113,9:57:40 PM,97," 359,521,458 ",7.158328931,76.57847597,-1.929771128
1114,9:57:40 PM,100," 357,808,446 ",13.75080257,62.68483982,-6.796956039
1115,9:57:40 PM,99," 358,038,020 ",19.48972236,48.54897102,-10.33736325
1116,9:57:40 PM,95," 360,180,678 ",23.86778409,34.26962043,-13.39885041
1117,9:57:40 PM,89," 363,985,771 ",26.48266367,19.97757764,-15.86885514
1118,9:57:40 PM,81," 369,037,623 ",27.14861865,5.820778144,-17.6304668
1119,9:57:40 PM,71," 374,838,037 ",25.94632784,351.9421904,-18.63443289
1120,9:57:40 PM,60," 380,888,889 ",23.16687673,338.4578123,-18.88985806
1121,9:57:40 PM,50," 386,754,960 ",19.19188815,325.4423131,-18.44563621
1122,9:57:40 PM,40," 392,099,988 ",14.39058528,312.9256363,-17.37120306
1123,9:57:40 PM,30," 396,698,264 ",9.072020755,300.8983562,-15.74218928
1124,9:57:40 PM,21," 400,427,947 ",3.48169128,289.3216499,-13.63256497
1125,9:57:40 PM,14," 403,252,605 ",-2.181233101,278.1369693,-11.1121304
1126,9:57:40 PM,8," 405,196,758 ",-7.742168555,267.2736627,-8.247407328
1127,9:57:40 PM,4," 406,319,759 ",-13.03197804,256.6534835,-4.560647515
1128,9:57:40 PM,1," 406,691,237 ",-17.87300459,246.1927209,-0.929700698
1129,9:57:40 PM,0," 406,371,135 ",-22.07199,235.8023639,2.036052287
1130,9:57:40 PM,1," 405,396,063 ",-25.42245986,225.3875685,5.442553003
1131,9:57:40 PM,4," 403,774,241 ",-27.71959978,214.8470703,8.910327561
1132,9:57:40 PM,8," 401,489,157 ",-28.78795013,204.0738676,12.27544395
1133,9:57:40 PM,14," 398,512,043 ",-28.51480773,192.9583357,15.40709337
1134,9:57:40 PM,21," 394,821,719 ",-26.87438765,181.3962052,18.1641607
1135,9:57:40 PM,30," 390,429,784 ",-23.92964935,169.3028088,20.39175689
1136,9:57:40 PM,39," 385,407,227 ",-19.81300608,156.6345154,21.91573944
1137,9:57:40 PM,50," 379,909,568 ",-14.70110309,143.4131407,22.55283729
1138,9:57:40 PM,61," 374,193,794 ",-8.799865898,129.7429268,22.13143852
1139,9:57:40 PM,71," 368,621,387 ",-2.347020498,115.8042592,20.52392959
1140,9:57:40 PM,81," 363,639,407 ",4.370146069,101.8158201,17.68360225
1141,9:57:40 PM,89," 359,734,138 ",10.99072341,87.97566431,13.6730014
1142,9:57:40 PM,96," 357,358,598 ",17.06550361,74.408962,8.68265345
1143,9:57:40 PM,99," 356,846,053 ",22.0756127,61.1447551,3.066230724
1144,9:57:40 PM,100," 358,333,983 ",25.51052618,48.12474114,-2.002407628
1145,9:57:40 PM,97," 361,725,732 ",27.00571381,35.23223997,-9.421114721
1146,9:57:40 PM,92," 366,705,203 ",26.47473573,22.32870292,-15.20334712
1147,9:57:40 PM,85," 372,798,132 ",24.13159936,9.291490537,-20.32404581
1148,9:57:40 PM,76," 379,456,689 ",20.37938864,356.0507677,-24.53026755
1149,9:57:40 PM,66," 386,141,474 ",15.65896205,342.6210039,-27.63494883
1150,9:57:40 PM,56," 392,382,924 ",10.35165279,329.115261,-29.52057282
1151,9:57:40 PM,46," 397,817,120 ",4.751691657,315.7289918,-30.14151214
1152,9:57:40 PM,37," 402,199,127 ",-0.920412809,302.6905432,-29.52144025
1153,9:57:40 PM,28," 405,399,303 ",-6.490820086,290.1979905,-27.74181055
1154,9:57:40 PM,20," 407,389,259 ",-11.80538987,278.3715726,-24.92268412
1155,9:57:40 PM,13," 408,220,965 ",-16.70777957,267.2379818,-21.202444
1156,9:57:40 PM,7," 408,003,373 ",-21.02468197,256.7418661,-16.72280979
1157,9:57:40 PM,3," 406,877,411 ",-24.56087677,246.7676589,-11.62165568
1158,9:57:40 PM,1," 404,992,959 ",-27.10826789,237.159304,-5.865100522
1159,9:57:40 PM,0," 402,488,890 ",-28.4720219,227.7315802,0.394247297
1160,9:57:40 PM,1," 399,479,068 ",-28.5097845,218.2730659,6.201353724
1161,9:57:40 PM,5," 396,046,044 ",-27.16842646,208.5430516,12.3498008
1162,9:57:40 PM,10," 392,244,538 ",-24.49830703,198.2670593,18.40390888
1163,9:57:40 PM,16," 388,113,840 ",-20.6377095,187.1400528,24.09390555
1164,9:57:40 PM,24," 383,698,534 ",-15.78022306,174.855575,29.10302286
1165,9:57:40 PM,34," 379,073,926 ",-10.14569143,161.1903199,33.03272439
1166,9:57:40 PM,45," 374,371,156 ",-3.967754186,146.1623601,35.42182894
1167,9:57:40 PM,56," 369,796,078 ",2.500068406,130.1962465,35.83434163
1168,9:57:40 PM,67," 365,634,031 ",8.964603614,114.0978731,34.00815054
1169,9:57:40 PM,77," 362,234,062 ",15.06873442,98.72440132,29.97018026
1170,9:57:40 PM,86," 359,968,519 ",20.37854594,84.60104542,24.02141505
1171,9:57:40 PM,93," 359,171,297 ",24.40809364,71.81039603,16.62397695
1172,9:57:40 PM,98," 360,066,535 ",26.70895067,60.12574552,8.301550238
1173,9:57:40 PM,100," 362,708,989 ",27.01410759,49.17868372,-0.074760683
1174,9:57:40 PM,99," 366,956,547 ",25.35120107,38.55755172,-9.538148305
1175,9:57:40 PM,95," 372,485,067 ",22.02598682,27.84364355,-18.07599321
1176,9:57:40 PM,89," 378,839,336 ",17.48814067,16.62277142,-25.9108093
1177,9:57:40 PM,82," 385,502,456 ",12.1879254,4.50985652,-32.70711561
1178,9:57:40 PM,73," 391,963,867 ",6.498126183,351.2249659,-38.12931935
1179,9:57:40 PM,64," 397,773,023 ",0.699765365,336.7434895,-41.84941945
1180,9:57:40 PM,54," 402,573,774 ",-4.998977052,321.4588375,-43.60443315
1181,9:57:40 PM,45," 406,121,220 ",-10.43412236,306.1635851,-43.29065425
1182,9:57:40 PM,35," 408,284,776 ",-15.45857508,291.7266142,-41.01807273
1183,9:57:40 PM,27," 409,041,699 ",-19.92034718,278.7058148,-37.06103337
1184,9:57:40 PM,19," 408,464,123 ",-23.64895263,267.2276272,-31.74776773
1185,9:57:40 PM,12," 406,701,164 ",-26.45379539,257.1165703,-25.37589108
1186,9:57:40 PM,6," 403,957,768 ",-28.13933084,248.0652036,-18.18399045
1187,9:57:40 PM,3," 400,471,069 ",-28.53831068,239.734777,-10.3599413
1188,9:57:40 PM,0," 396,485,757 ",-27.55408219,231.7878246,-1.156009198
1189,9:57:40 PM,0," 392,231,198 ",-25.19205679,223.8800228,6.680528634
1190,9:57:40 PM,2," 387,902,936 ",-21.56296248,215.6294685,15.37791822
1191,9:57:40 PM,6," 383,652,034 ",-16.85883444,206.569646,24.04687458
1192,9:57:40 PM,12," 379,585,426 ",-11.31920536,196.0941439,32.336793
1193,9:57:40 PM,20," 375,776,675 ",-5.205335058,183.4338692,39.76060075
1194,9:57:40 PM,29," 372,286,318 ",1.209628948,167.8218326,45.58990767
1195,9:57:40 PM,40," 369,185,796 ",7.635422191,149.1561823,48.86173221
1196,9:57:40 PM,51," 366,578,695 ",13.7498783,128.9774812,48.71819237
1197,9:57:40 PM,62," 364,611,345 ",19.18428354,110.0269847,45.00515127
1198,9:57:40 PM,73," 363,467,131 ",23.52569424,94.09147717,38.37172959
1199,9:57:40 PM,83," 363,341,773 ",26.35980511,81.23646691,29.73778991
1200,9:57:40 PM,91," 364,402,669 ",27.36715013,70.71535961,19.88722448
1201,9:57:40 PM,96," 366,742,508 ",26.43856964,61.7121799,9.414803626
1202,9:57:40 PM,99," 370,339,623 ",23.72764951,53.5480138,-0.689341432
1203,9:57:40 PM,100," 375,038,979 ",19.59157744,45.6576529,-12.08167575
1204,9:57:40 PM,98," 380,558,896 ",14.46850393,37.51242691,-22.35424612
1205,9:57:40 PM,93," 386,521,938 ",8.773753581,28.53656112,-31.97622732
1206,9:57:40 PM,87," 392,500,027 ",2.85041155,18.03246612,-40.63945485
1207,9:57:40 PM,80," 398,062,264 ",-3.036244367,5.173135338,-47.92856444
1208,9:57:40 PM,71," 402,817,072 ",-8.682146144,349.2638546,-53.25623836
1209,9:57:40 PM,62," 406,443,933 ",-13.92087152,330.5677964,-55.92347846
1210,9:57:40 PM,53," 408,714,178 ",-18.60090748,311.1179857,-55.47471454
1211,9:57:40 PM,44," 409,502,101 ",-22.56784595,293.6301333,-52.09621269
1212,9:57:40 PM,34," 408,788,195 ",-25.65506661,279.406319,-46.46154226
1213,9:57:40 PM,26," 406,656,161 ",-27.68713762,268.1988528,-39.25699041
1214,9:57:40 PM,18," 403,284,058 ",-28.4991586,259.2217439,-30.96005226
1215,9:57:40 PM,11," 398,929,916 ",-27.96953169,251.7313213,-21.85998973
1216,9:57:40 PM,5," 393,910,771 ",-26.05423795,245.1448333,-12.1345602
1217,9:57:40 PM,2," 388,575,984 ",-22.80618567,238.9984827,-1.048101494
1218,9:57:40 PM,0," 383,275,262 ",-18.37142437,232.8729231,8.781453844
1219,9:57:40 PM,1," 378,325,676 ",-12.96871044,226.3070076,19.54662514
1220,9:57:40 PM,4," 373,982,053 ",-6.865949151,218.6793255,30.34919088
1221,9:57:40 PM,9," 370,417,889 ",-0.363178263,209.0152226,40.8041512
1222,9:57:40 PM,16," 367,721,760 ",6.215229287,195.6993043,50.26004269
1223,9:57:40 PM,26," 365,909,827 ",12.52108503,176.4846161,57.49226363
1224,9:57:40 PM,36," 364,951,509 ",18.18092306,150.8745759,60.56082857
1225,9:57:40 PM,47," 364,799,678 ",22.80286269,124.7185987,58.11861247
1226,9:57:40 PM,59," 365,415,986 ",26.00754621,104.655881,51.16886766
1227,9:57:40 PM,70," 366,784,027 ",27.49449871,90.87619977,41.65077706
1228,9:57:40 PM,80," 368,906,203 ",27.12754999,81.14001781,30.86495895
1229,9:57:40 PM,88," 371,786,173 ",24.98672658,73.72280802,19.50188228
1230,9:57:40 PM,94," 375,402,899 ",21.34250929,67.57841082,7.972458917
1231,9:57:40 PM,98," 379,684,626 ",16.57015326,62.0451926,-2.294838763
1232,9:57:40 PM,100," 384,491,055 ",11.06131766,56.63117485,-15.06087108
1233,9:57:40 PM,99," 389,609,260 ",5.169722907,50.87032009,-26.07124873
1234,9:57:40 PM,97," 394,763,654 ",-0.807975971,44.19122153,-36.57270899
1235,9:57:40 PM,92," 399,638,179 ",-6.629513348,35.74092514,-46.35097516
1236,9:57:40 PM,86," 403,904,650 ",-12.09437578,24.12270846,-55.03107326
1237,9:57:40 PM,78," 407,252,371 ",-17.02826793,7.25336977,-61.87152138
1238,9:57:40 PM,70," 409,415,754 ",-21.26889429,343.8265596,-65.56175648
1239,9:57:40 PM,61," 410,196,954 ",-24.65647568,317.8713763,-64.85174466
1240,9:57:40 PM,52," 409,483,571 ",-27.03249898,296.7012322,-60.09388269
1241,9:57:40 PM,42," 407,261,149 ",-28.24944758,282.0762399,-52.75337934
1242,9:57:40 PM,33," 403,620,390 ",-28.19086643,272.0411347,-43.92993947
1243,9:57:40 PM,24," 398,758,684 ",-26.79530012,264.730674,-34.16447991
1244,9:57:40 PM,16," 392,974,536 ",-24.07386874,258.983343,-23.69752748
1245,9:57:40 PM,9," 386,652,173 ",-20.11478891,254.0911517,-12.64370897
1246,9:57:40 PM,4," 380,234,859 ",-15.07708115,249.5697304,-0.419323776
1247,9:57:40 PM,1," 374,185,260 ",-9.181409835,245.0075192,10.98761349
1248,9:57:40 PM,0," 368,936,054 ",-2.704040805,239.9382347,23.2272348
1249,9:57:40 PM,2," 364,837,366 ",4.025772444,233.6605805,35.57446318
1250,9:57:40 PM,7," 362,113,824 ",10.62874806,224.8628461,47.63345929
1251,9:57:40 PM,13," 360,842,998 ",16.6843173,210.7382881,58.62566522
1252,9:57:40 PM,22," 360,962,818 ",21.75235952,185.8843771,66.67122509
1253,9:57:40 PM,33," 362,305,954 ",25.41751187,149.8251993,68.18795056
1254,9:57:40 PM,44," 364,648,370 ",27.36074455,120.2802735,62.246369
1255,9:57:40 PM,55," 367,757,810 ",27.43922479,103.3223617,52.41478296
1256,9:57:40 PM,66," 371,429,221 ",25.72669949,93.35982731,41.1692214
1257,9:57:40 PM,76," 375,500,879 ",22.47934687,86.74769192,29.45649198
1258,9:57:40 PM,85," 379,852,096 ",18.0499171,81.81173276,17.65403949
1259,9:57:40 PM,92," 384,387,605 ",12.80555971,77.72260096,5.986962196
1260,9:57:40 PM,96," 389,015,975 ",7.081184453,73.9939597,-5.507907669
1261,9:57:40 PM,99," 393,628,950 ",1.16567662,70.26420513,-17.09879804
1262,9:57:40 PM,100," 398,086,959 ",-4.694106259,66.17154894,-28.16116197
1263,9:57:40 PM,99," 402,214,453 ",-10.28319283,61.23140288,-38.85197727
1264,9:57:40 PM,95," 405,804,462 ",-15.40797549,54.63188969,-49.0439719
1265,9:57:40 PM,91," 408,632,011 ",-19.88786678,44.79309097,-58.46478695
1266,9:57:40 PM,84," 410,472,993 ",-23.55099874,28.4972585,-66.42937492
1267,9:57:40 PM,77," 411,125,979 ",-26.23605326,1.281916158,-71.23547169
1268,9:57:40 PM,69," 410,434,609 ",-27.80164014,327.9995086,-70.5056933
1269,9:57:40 PM,60," 408,309,297 ",-28.14179732,303.6310056,-64.6807577
1270,9:57:40 PM,50," 404,746,213 ",-27.20198538,289.3353376,-56.18171767
1271,9:57:40 PM,40," 399,843,336 ",-24.9881237,280.5508674,-46.36902052
1272,9:57:40 PM,31," 393,811,467 ",-21.56518731,274.5407927,-35.73958301
1273,9:57:40 PM,22," 386,977,185 ",-17.04939582,269.9664784,-24.46463114
1274,9:57:40 PM,13," 379,774,073 ",-11.60240361,266.1142244,-12.60922163
1275,9:57:40 PM,7," 372,716,975 ",-5.43382084,262.5265446,0.282738723
1276,9:57:40 PM,2," 366,355,809 ",1.187538744,258.815976,12.69548265
1277,9:57:40 PM,0," 361,210,157 ",7.919333169,254.5194319,25.83042139
1278,9:57:40 PM,1," 357,693,816 ",14.33867926,248.8759744,39.07867808
1279,9:57:40 PM,5," 356,048,447 ",19.95648144,240.2851537,52.00673721
1280,9:57:40 PM,11," 356,307,941 ",24.26873466,224.718251,63.69082423
1281,9:57:40 PM,20," 358,307,581 ",26.85233293,193.1102801,71.48533367
1282,9:57:40 PM,30," 361,733,917 ",27.48108067,149.8674645,70.44179688
1283,9:57:40 PM,41," 366,197,674 ",26.19439123,123.2590009,61.93892169
1284,9:57:40 PM,52," 371,304,837 ",23.26168259,110.1564578,50.90298547
1285,9:57:40 PM,62," 376,708,835 ",19.06929896,102.6887251,39.23654083
1286,9:57:40 PM,72," 382,137,667 ",14.01133439,97.70060377,27.50263611
1287,9:57:40 PM,81," 387,397,044 ",8.432320804,93.90793633,15.89644398
1288,9:57:40 PM,88," 392,357,427 ",2.616508147,90.68803488,4.562202663
1289,9:57:40 PM,94," 396,931,809 ",-3.199907754,87.66760912,-6.789774095
1290,9:57:40 PM,98," 401,051,709 ",-8.811060367,84.55457281,-17.87622554
1291,9:57:40 PM,100," 404,646,177 ",-14.02628187,81.03828214,-28.65215524
1292,9:57:40 PM,100," 407,627,228 ",-18.66052308,76.68189869,-39.1390228
1293,9:57:40 PM,98," 409,884,063 ",-22.53169208,70.72799546,-49.24054475
1294,9:57:40 PM,94," 411,285,367 ",-25.46606411,61.64965635,-58.72341206
1295,9:57:40 PM,89," 411,689,726 ",-27.31202144,46.12454756,-66.95900145
1296,9:57:40 PM,83," 410,961,644 ",-27.9592766,18.64186072,-72.2303229
1297,9:57:40 PM,75," 408,992,308 ",-27.35622227,343.0589556,-71.7407486
1298,9:57:40 PM,66," 405,722,086 ",-25.51654339,317.3119838,-65.71859129
1299,9:57:40 PM,57," 401,164,075 ",-22.51162066,302.8207266,-56.88835538
1300,9:57:40 PM,47," 395,425,940 ",-18.45442617,294.1370426,-46.72306337
