email_id,label
1081,Category Promotions
1081,Unread
1082,Category Promotions
1082,Unread
1083,Category Promotions
1083,Unread
1084,Category Promotions
1084,Unread
1085,Category Promotions
1085,Unread
1086,Category Promotions
1086,Unread
1087,Category Promotions
1087,Unread
1088,Category Promotions
1089,Category Promotions
1089,Misc
